bomb,explosion_time_s,time_s,worst_distance_m,threshold_m
1,3.614000000,7.281260965,5.514040958,10.000000000
1,3.614000000,7.288154313,5.517378968,10.000000000
1,3.614000000,7.295047661,5.520878034,10.000000000
1,3.614000000,7.301941008,5.524537598,10.000000000
1,3.614000000,7.308834356,5.528357314,10.000000000
1,3.614000000,7.315727704,5.532337408,10.000000000
1,3.614000000,7.322621051,5.536476904,10.000000000
1,3.614000000,7.329514399,5.540776263,10.000000000
1,3.614000000,7.336407747,5.545234550,10.000000000
1,3.614000000,7.343301094,5.549851816,10.000000000
1,3.614000000,7.350194442,5.554627609,10.000000000
1,3.614000000,7.357087790,5.559561516,10.000000000
1,3.614000000,7.363981137,5.564653430,10.000000000
1,3.614000000,7.370874485,5.569902608,10.000000000
1,3.614000000,7.377767833,5.575309161,10.000000000
1,3.614000000,7.384661181,5.580872143,10.000000000
1,3.614000000,7.391554528,5.586591754,10.000000000
1,3.614000000,7.398447876,5.592466977,10.000000000
1,3.614000000,7.405341224,5.598497974,10.000000000
1,3.614000000,7.412234571,5.604683781,10.000000000
1,3.614000000,7.419127919,5.611024404,10.000000000
1,3.614000000,7.426021267,5.617519047,10.000000000
1,3.614000000,7.432914614,5.624167446,10.000000000
1,3.614000000,7.439807962,5.630969091,10.000000000
1,3.614000000,7.446701310,5.637923332,10.000000000
1,3.614000000,7.453594657,5.645030058,10.000000000
1,3.614000000,7.460488005,5.652288255,10.000000000
1,3.614000000,7.467381353,5.659697934,10.000000000
1,3.614000000,7.474274700,5.667258205,10.000000000
1,3.614000000,7.481168048,5.674968547,10.000000000
1,3.614000000,7.488061396,5.682828774,10.000000000
1,3.614000000,7.494954743,5.690837901,10.000000000
1,3.614000000,7.501848091,5.698995565,10.000000000
1,3.614000000,7.508741439,5.707301357,10.000000000
1,3.614000000,7.515634786,5.715754402,10.000000000
1,3.614000000,7.522528134,5.724354204,10.000000000
1,3.614000000,7.529421482,5.733100466,10.000000000
1,3.614000000,7.536314829,5.741992258,10.000000000
1,3.614000000,7.543208177,5.751028999,10.000000000
1,3.614000000,7.550101525,5.760210208,10.000000000
1,3.614000000,7.556994872,5.769535358,10.000000000
1,3.614000000,7.563888220,5.779003641,10.000000000
1,3.614000000,7.570781568,5.788614446,10.000000000
1,3.614000000,7.577674916,5.798367154,10.000000000
1,3.614000000,7.584568263,5.808261164,10.000000000
1,3.614000000,7.591461611,5.818295957,10.000000000
1,3.614000000,7.598354959,5.828470731,10.000000000
1,3.614000000,7.605248306,5.838784843,10.000000000
1,3.614000000,7.612141654,5.849237643,10.000000000
1,3.614000000,7.619035002,5.859828474,10.000000000
1,3.614000000,7.625928349,5.870556675,10.000000000
1,3.614000000,7.632821697,5.881421579,10.000000000
1,3.614000000,7.639715045,5.892422513,10.000000000
1,3.614000000,7.646608392,5.903558799,10.000000000
1,3.614000000,7.653501740,5.914829754,10.000000000
1,3.614000000,7.660395088,5.926234692,10.000000000
1,3.614000000,7.667288435,5.937772920,10.000000000
1,3.614000000,7.674181783,5.949443742,10.000000000
1,3.614000000,7.681075131,5.961246521,10.000000000
1,3.614000000,7.687968478,5.973180605,10.000000000
1,3.614000000,7.694861826,5.985245191,10.000000000
1,3.614000000,7.701755174,5.997439567,10.000000000
1,3.614000000,7.708648521,6.009763056,10.000000000
1,3.614000000,7.715541869,6.022215135,10.000000000
1,3.614000000,7.722435217,6.034794868,10.000000000
1,3.614000000,7.729328564,6.047501633,10.000000000
1,3.614000000,7.736221912,6.060334836,10.000000000
1,3.614000000,7.743115260,6.073293558,10.000000000
1,3.614000000,7.750008608,6.086377394,10.000000000
1,3.614000000,7.756901955,6.099585351,10.000000000
1,3.614000000,7.763795303,6.112916956,10.000000000
1,3.614000000,7.770688651,6.126371398,10.000000000
1,3.614000000,7.777581998,6.139947937,10.000000000
1,3.614000000,7.784475346,6.153646038,10.000000000
1,3.614000000,7.791368694,6.167464921,10.000000000
1,3.614000000,7.798262041,6.181403874,10.000000000
1,3.614000000,7.805155389,6.195462227,10.000000000
1,3.614000000,7.812048737,6.209639306,10.000000000
1,3.614000000,7.818942084,6.223934436,10.000000000
1,3.614000000,7.825835432,6.238346936,10.000000000
1,3.614000000,7.832728780,6.252876122,10.000000000
1,3.614000000,7.839622127,6.267521309,10.000000000
1,3.614000000,7.846515475,6.282281923,10.000000000
1,3.614000000,7.853408823,6.297157244,10.000000000
1,3.614000000,7.860302170,6.312146557,10.000000000
1,3.614000000,7.867195518,6.327249370,10.000000000
1,3.614000000,7.874088866,6.342464903,10.000000000
1,3.614000000,7.880982213,6.357792538,10.000000000
1,3.614000000,7.887875561,6.373231762,10.000000000
1,3.614000000,7.894768909,6.388781862,10.000000000
1,3.614000000,7.901662256,6.404442234,10.000000000
1,3.614000000,7.908555604,6.420212271,10.000000000
1,3.614000000,7.915448952,6.436091468,10.000000000
1,3.614000000,7.922342299,6.452079150,10.000000000
1,3.614000000,7.929235647,6.468174753,10.000000000
1,3.614000000,7.936128995,6.484377753,10.000000000
1,3.614000000,7.943022343,6.500687612,10.000000000
1,3.614000000,7.949915690,6.517103754,10.000000000
1,3.614000000,7.956809038,6.533625665,10.000000000
1,3.614000000,7.963702386,6.550252816,10.000000000
1,3.614000000,7.970595733,6.566984810,10.000000000
1,3.614000000,7.977489081,6.583821019,10.000000000
1,3.614000000,7.984382429,6.600761083,10.000000000
1,3.614000000,7.991275776,6.617804497,10.000000000
1,3.614000000,7.998169124,6.634950827,10.000000000
1,3.614000000,8.005062472,6.652199670,10.000000000
1,3.614000000,8.011955819,6.669550544,10.000000000
1,3.614000000,8.018849167,6.687003086,10.000000000
1,3.614000000,8.025742515,6.704556922,10.000000000
1,3.614000000,8.032635862,6.722211644,10.000000000
1,3.614000000,8.039529210,6.739966823,10.000000000
1,3.614000000,8.046422558,6.757822144,10.000000000
1,3.614000000,8.053315905,6.775777185,10.000000000
1,3.614000000,8.060209253,6.793831595,10.000000000
1,3.614000000,8.067102601,6.811984901,10.000000000
1,3.614000000,8.073995948,6.830236739,10.000000000
1,3.614000000,8.080889296,6.848586615,10.000000000
1,3.614000000,8.087782644,6.867034041,10.000000000
1,3.614000000,8.094675991,6.885578530,10.000000000
1,3.614000000,8.101569339,6.904219425,10.000000000
1,3.614000000,8.108462687,6.922956114,10.000000000
1,3.614000000,8.115356035,6.941787891,10.000000000
1,3.614000000,8.122249382,6.960713945,10.000000000
1,3.614000000,8.129142730,6.979733410,10.000000000
1,3.614000000,8.136036078,6.998845358,10.000000000
1,3.614000000,8.142929425,7.018048755,10.000000000
1,3.614000000,8.149822773,7.037342501,10.000000000
1,3.614000000,8.156716121,7.056725436,10.000000000
1,3.614000000,8.163609468,7.076196337,10.000000000
1,3.614000000,8.170502816,7.095753977,10.000000000
1,3.614000000,8.177396164,7.115397003,10.000000000
1,3.614000000,8.184289511,7.135124128,10.000000000
1,3.614000000,8.191182859,7.154933993,10.000000000
1,3.614000000,8.198076207,7.174825269,10.000000000
1,3.614000000,8.204969554,7.194796608,10.000000000
1,3.614000000,8.211862902,7.214846741,10.000000000
1,3.614000000,8.218756250,7.234974330,10.000000000
1,3.614000000,8.225649597,7.255178129,10.000000000
1,3.614000000,8.232542945,7.275456892,10.000000000
1,3.614000000,8.239436293,7.295809457,10.000000000
1,3.614000000,8.246329640,7.316234630,10.000000000
1,3.614000000,8.253222988,7.336731311,10.000000000
1,3.614000000,8.260116336,7.357298410,10.000000000
1,3.614000000,8.267009683,7.377934879,10.000000000
1,3.614000000,8.273903031,7.398639721,10.000000000
1,3.614000000,8.280796379,7.419411979,10.000000000
1,3.614000000,8.287689726,7.440250691,10.000000000
1,3.614000000,8.294583074,7.461155006,10.000000000
1,3.614000000,8.301476422,7.482124003,10.000000000
1,3.614000000,8.308369770,7.503156883,10.000000000
1,3.614000000,8.315263117,7.524252814,10.000000000
1,3.614000000,8.322156465,7.545411035,10.000000000
1,3.614000000,8.329049813,7.566630792,10.000000000
1,3.614000000,8.335943160,7.587911345,10.000000000
1,3.614000000,8.342836508,7.609251997,10.000000000
1,3.614000000,8.349729856,7.630652083,10.000000000
1,3.614000000,8.356623203,7.652110919,10.000000000
1,3.614000000,8.363516551,7.673627856,10.000000000
1,3.614000000,8.370409899,7.695202285,10.000000000
1,3.614000000,8.377303246,7.716833605,10.000000000
1,3.614000000,8.384196594,7.738521225,10.000000000
1,3.614000000,8.391089942,7.760264561,10.000000000
1,3.614000000,8.397983289,7.782063037,10.000000000
1,3.614000000,8.404876637,7.803916116,10.000000000
1,3.614000000,8.411769985,7.825823292,10.000000000
1,3.614000000,8.418663332,7.847783994,10.000000000
1,3.614000000,8.425556680,7.869797746,10.000000000
1,3.614000000,8.432450028,7.891864050,10.000000000
1,3.614000000,8.439343375,7.913982389,10.000000000
1,3.614000000,8.446236723,7.936152295,10.000000000
1,3.614000000,8.453130071,7.958373303,10.000000000
1,3.614000000,8.460023418,7.980644956,10.000000000
1,3.614000000,8.466916766,8.002966801,10.000000000
1,3.614000000,8.473810114,8.025338394,10.000000000
1,3.614000000,8.480703462,8.047759292,10.000000000
1,3.614000000,8.487596809,8.070229061,10.000000000
1,3.614000000,8.494490157,8.092747272,10.000000000
1,3.614000000,8.501383505,8.115313544,10.000000000
1,3.614000000,8.508276852,8.137927455,10.000000000
1,3.614000000,8.515170200,8.160588564,10.000000000
1,3.614000000,8.522063548,8.183296555,10.000000000
1,3.614000000,8.528956895,8.206050953,10.000000000
1,3.614000000,8.535850243,8.228851447,10.000000000
1,3.614000000,8.542743591,8.251697582,10.000000000
1,3.614000000,8.549636938,8.274589081,10.000000000
1,3.614000000,8.556530286,8.297525491,10.000000000
1,3.614000000,8.563423634,8.320506479,10.000000000
1,3.614000000,8.570316981,8.343531717,10.000000000
1,3.614000000,8.577210329,8.366600808,10.000000000
1,3.614000000,8.584103677,8.389713408,10.000000000
1,3.614000000,8.590997024,8.412869196,10.000000000
1,3.614000000,8.597890372,8.436067840,10.000000000
1,3.614000000,8.604783720,8.459308980,10.000000000
1,3.614000000,8.611677067,8.482592288,10.000000000
1,3.614000000,8.618570415,8.505917439,10.000000000
1,3.614000000,8.625463763,8.529284111,10.000000000
1,3.614000000,8.632357110,8.552691987,10.000000000
1,3.614000000,8.639250458,8.576140752,10.000000000
1,3.614000000,8.646143806,8.599630093,10.000000000
1,3.614000000,8.653037153,8.623159704,10.000000000
1,3.614000000,8.659930501,8.646729279,10.000000000
1,3.614000000,8.666823849,8.670338516,10.000000000
1,3.614000000,8.673717197,8.693987116,10.000000000
1,3.614000000,8.680610544,8.717674785,10.000000000
1,3.614000000,8.687503892,8.741401230,10.000000000
1,3.614000000,8.694397240,8.765166162,10.000000000
1,3.614000000,8.701290587,8.788969310,10.000000000
1,3.614000000,8.708183935,8.812810397,10.000000000
1,3.614000000,8.715077283,8.836689124,10.000000000
1,3.614000000,8.721970630,8.860605215,10.000000000
1,3.614000000,8.728863978,8.884558395,10.000000000
1,3.614000000,8.735757326,8.908548419,10.000000000
1,3.614000000,8.742650673,8.932575014,10.000000000
1,3.614000000,8.749544021,8.956637894,10.000000000
1,3.614000000,8.756437369,8.980736797,10.000000000
1,3.614000000,8.763330716,9.004871509,10.000000000
1,3.614000000,8.770224064,9.029041735,10.000000000
1,3.614000000,8.777117412,9.053247212,10.000000000
1,3.614000000,8.784010759,9.077487730,10.000000000
1,3.614000000,8.790904107,9.101763015,10.000000000
1,3.614000000,8.797797455,9.126072805,10.000000000
1,3.614000000,8.804690802,9.150416908,10.000000000
1,3.614000000,8.811584150,9.174795037,10.000000000
1,3.614000000,8.818477498,9.199206964,10.000000000
1,3.614000000,8.825370845,9.223652477,10.000000000
1,3.614000000,8.832264193,9.248131299,10.000000000
1,3.614000000,8.839157541,9.272643252,10.000000000
1,3.614000000,8.846050889,9.297188061,10.000000000
1,3.614000000,8.852944236,9.321765526,10.000000000
1,3.614000000,8.859837584,9.346375413,10.000000000
1,3.614000000,8.866730932,9.371017497,10.000000000
1,3.614000000,8.873624279,9.395691572,10.000000000
1,3.614000000,8.880517627,9.420397400,10.000000000
1,3.614000000,8.887410975,9.445134789,10.000000000
1,3.614000000,8.894304322,9.469903499,10.000000000
1,3.614000000,8.901197670,9.494703346,10.000000000
1,3.614000000,8.908091018,9.519534096,10.000000000
1,3.614000000,8.914984365,9.544395562,10.000000000
1,3.614000000,8.921877713,9.569287522,10.000000000
1,3.614000000,8.928771061,9.594209783,10.000000000
1,3.614000000,8.935664408,9.619162141,10.000000000
1,3.614000000,8.942557756,9.644144392,10.000000000
1,3.614000000,8.949451104,9.669156349,10.000000000
1,3.614000000,8.956344451,9.694197798,10.000000000
1,3.614000000,8.963237799,9.719268572,10.000000000
1,3.614000000,8.970131147,9.744368451,10.000000000
1,3.614000000,8.977024494,9.769497266,10.000000000
1,3.614000000,8.983917842,9.794654817,10.000000000
1,3.614000000,8.990811190,9.819840916,10.000000000
1,3.614000000,8.997704537,9.845055391,10.000000000
1,3.614000000,9.004597885,9.870298042,10.000000000
1,3.614000000,9.011491233,9.895568702,10.000000000
1,3.614000000,9.018384580,9.920867184,10.000000000
1,3.614000000,9.025277928,9.946193307,10.000000000
1,3.614000000,9.032171276,9.971546906,10.000000000
1,3.614000000,9.039064624,9.996927795,10.000000000
1,3.614000000,9.045957971,10.022335805,10.000000000
1,3.614000000,9.052851319,10.047770767,10.000000000
1,3.614000000,9.059744667,10.073232507,10.000000000
1,3.614000000,9.066638014,10.098720859,10.000000000
1,3.614000000,9.073531362,10.254158970,10.000000000
1,3.614000000,9.080424710,10.800744060,10.000000000
1,3.614000000,9.087318057,11.691941052,10.000000000
1,3.614000000,9.094211405,12.856283138,10.000000000
1,3.614000000,9.101104753,14.226864165,10.000000000
1,3.614000000,9.107998100,15.749934255,10.000000000
1,3.614000000,9.114891448,17.385462646,10.000000000
1,3.614000000,9.121784796,19.104588742,10.000000000
1,3.614000000,9.128678143,20.886680633,10.000000000
1,3.614000000,9.135571491,22.716924572,10.000000000
1,3.614000000,9.142464839,24.584568603,10.000000000
1,3.614000000,9.149358186,26.481700890,10.000000000
1,3.614000000,9.156251534,28.402413065,10.000000000
1,3.614000000,9.163144882,30.342227523,10.000000000
1,3.614000000,9.170038229,32.297702573,10.000000000
1,3.614000000,9.176931577,34.266157199,10.000000000
1,3.614000000,9.183824925,36.245476740,10.000000000
1,3.614000000,9.190718272,38.233973849,10.000000000
1,3.614000000,9.197611620,40.230287667,10.000000000
1,3.614000000,9.204504968,42.233309750,10.000000000
1,3.614000000,9.211398316,44.242128977,10.000000000
1,3.614000000,9.218291663,46.255990073,10.000000000
1,3.614000000,9.225185011,48.274262047,10.000000000
1,3.614000000,9.232078359,50.296413907,10.000000000
1,3.614000000,9.238971706,52.321995804,10.000000000
1,3.614000000,9.245865054,54.350624239,10.000000000
1,3.614000000,9.252758402,56.381970369,10.000000000
1,3.614000000,9.259651749,58.415750680,10.000000000
1,3.614000000,9.266545097,60.451719492,10.000000000
1,3.614000000,9.273438445,62.489662895,10.000000000
1,3.614000000,9.280331792,64.529393809,10.000000000
1,3.614000000,9.287225140,66.570747924,10.000000000
1,3.614000000,9.294118488,68.613580363,10.000000000
1,3.614000000,9.301011835,70.657762904,10.000000000
1,3.614000000,9.307905183,72.703181664,10.000000000
1,3.614000000,9.314798531,74.749735163,10.000000000
1,3.614000000,9.321691878,76.797332682,10.000000000
1,3.614000000,9.328585226,78.845892883,10.000000000
1,3.614000000,9.335478574,80.895342629,10.000000000
1,3.614000000,9.342371921,82.945615984,10.000000000
1,3.614000000,9.349265269,84.996653346,10.000000000
1,3.614000000,9.356158617,87.048400712,10.000000000
1,3.614000000,9.363051964,89.100809032,10.000000000
1,3.614000000,9.369945312,91.153833661,10.000000000
1,3.614000000,9.376838660,93.207433873,10.000000000
1,3.614000000,9.383732007,95.261572445,10.000000000
1,3.614000000,9.390625355,97.316215285,10.000000000
1,3.614000000,9.397518703,99.371331114,10.000000000
1,3.614000000,9.404412051,101.426891180,10.000000000
1,3.614000000,9.411305398,103.482869012,10.000000000
1,3.614000000,9.418198746,105.539240194,10.000000000
1,3.614000000,9.425092094,107.595982173,10.000000000
1,3.614000000,9.431985441,109.653074083,10.000000000
1,3.614000000,9.438878789,111.710496595,10.000000000
1,3.614000000,9.445772137,113.768231770,10.000000000
1,3.614000000,9.452665484,115.826262947,10.000000000
1,3.614000000,9.459558832,117.884574621,10.000000000
1,3.614000000,9.466452180,119.943152351,10.000000000
1,3.614000000,9.473345527,122.001982672,10.000000000
1,3.614000000,9.480238875,124.061053006,10.000000000
1,3.614000000,9.487132223,126.120351598,10.000000000
1,3.614000000,9.494025570,128.179867447,10.000000000
1,3.614000000,9.500918918,130.239590246,10.000000000
1,3.614000000,9.507812266,132.299510330,10.000000000
1,3.614000000,9.514705613,134.359618625,10.000000000
1,3.614000000,9.521598961,136.419906603,10.000000000
1,3.614000000,9.528492309,138.480366245,10.000000000
1,3.614000000,9.535385656,140.540990001,10.000000000
1,3.614000000,9.542279004,142.601770757,10.000000000
1,3.614000000,9.549172352,144.662701802,10.000000000
1,3.614000000,9.556065699,146.723776803,10.000000000
1,3.614000000,9.562959047,148.784989779,10.000000000
1,3.614000000,9.569852395,150.846335073,10.000000000
1,3.614000000,9.576745743,152.907807334,10.000000000
1,3.614000000,9.583639090,154.969401495,10.000000000
1,3.614000000,9.590532438,157.031112754,10.000000000
1,3.614000000,9.597425786,159.092936560,10.000000000
1,3.614000000,9.604319133,161.154868592,10.000000000
1,3.614000000,9.611212481,163.216904749,10.000000000
1,3.614000000,9.618105829,165.279041134,10.000000000
1,3.614000000,9.624999176,167.341274041,10.000000000
1,3.614000000,9.631892524,169.403599945,10.000000000
1,3.614000000,9.638785872,171.466015491,10.000000000
